,,,0
40,7,12,47.791391490857805
40,7,13,47.80097084753497
40,7,14,47.83496238229043
40,7,15,47.80691980147299
40,7,16,47.89371165855627
40,7,17,47.854259503716484
40,7,18,48.05838737457696
40,7,19,47.805404279373754
40,7,20,47.75818965665205
40,7,21,47.923985342265745
40,7,22,48.052032680917755
40,7,23,47.80957433668415
40,7,24,47.784228221872375
40,7,25,47.75083296115976
40,7,26,47.825894352327175
40,7,27,47.74998095783854
40,7,28,47.81536829608437
40,7,29,48.0587402701607
40,7,30,47.99815409844075
40,7,31,47.759046224428225
40,7,32,47.840900665048125
40,7,33,47.942674712917494
40,7,34,47.859459689223335
40,7,35,47.968888956704866
40,7,36,47.77517172516598
40,7,37,47.877950592086556
40,7,38,47.83257998089209
40,7,39,47.948430227143824
40,7,40,48.140130467743354
40,7,41,47.818807156381624
40,7,42,47.83785578798281
40,7,43,47.768635294328654
40,7,44,47.78949463975584
40,7,45,47.77476837724277
40,7,46,47.914406303490686
40,7,47,47.778021991893326
40,7,48,47.918071626977245
40,7,49,47.82158311182142
17,6,0,64.77579716813672
17,6,1,64.81426501251399
17,6,2,64.8770394575525
17,6,3,64.79838469650991
17,6,4,64.77579716813672
17,6,5,64.78103660423884
17,6,6,64.79870962048614
17,6,7,64.77612209211293
17,6,8,64.77579716813672
17,6,9,64.99621566813305
17,6,10,64.81471613478963
17,6,11,64.81426501251399
17,6,12,64.77579716813672
17,6,13,64.82440177605402
17,6,14,64.87684073187572
17,6,15,64.79883581878556
17,6,16,64.85315927020822
17,6,17,64.79838469650991
17,6,18,64.81426501251399
17,6,19,64.78103660423884
17,6,20,64.78103660423884
17,6,21,64.79870962048614
17,6,22,64.78103660423884
17,6,23,64.77579716813672
17,6,24,64.77612209211293
17,6,25,64.77592336643615
17,6,26,64.79870962048614
17,6,27,64.81426501251399
17,6,28,64.79838469650991
17,6,29,64.79838469650991
17,6,30,64.79883581878556
17,6,31,64.82452797435344
17,6,32,64.77579716813672
17,6,33,64.77612209211293
17,6,34,64.81458993649021
17,6,35,64.77579716813672
17,6,36,64.78103660423884
17,6,37,64.77612209211293
17,6,38,64.79870962048614
17,6,39,64.77612209211293
17,6,40,64.77612209211293
17,6,41,64.81458993649021
17,6,42,64.80325259855738
17,6,43,64.81426501251399
17,6,44,64.87671453357628
17,6,45,65.03761401934804
17,6,46,64.81458993649021
17,6,47,64.87684073187572
17,6,48,64.81458993649021
17,6,49,64.77612209211293
35,4,0,52.30748497884482
35,4,1,52.294227268181004
35,4,2,52.31383386151716
35,4,3,52.2956694321078
35,4,4,52.30748497884482
35,4,5,52.294227268181004
35,4,6,52.33554921072806
35,4,7,52.2956694321078
35,4,8,52.294227268181004
35,4,9,52.30748497884482
35,4,10,52.2956694321078
35,4,11,52.3064484254574
35,4,12,52.294227268181004
35,4,13,52.3074407147558
35,4,14,52.2956694321078
35,4,15,52.30837672245474
35,4,16,52.30748497884482
35,4,17,52.3064484254574
35,4,18,52.3064484254574
35,4,19,52.2956694321078
35,4,20,52.35192875558624
35,4,21,52.29671295171533
35,4,22,52.30748497884482
35,4,23,52.30671890234407
35,4,24,52.36323781133202
35,4,25,52.30842098654376
35,4,26,52.30748497884482
35,4,27,52.294227268181004
35,4,28,52.294227268181004
35,4,29,52.30925999719019
35,4,30,52.30847726814322
35,4,31,52.30925999719019
35,4,32,52.30925999719019
35,4,33,52.2956694321078
35,4,34,52.2956694321078
35,4,35,52.2956694321078
35,4,36,52.2956694321078
35,4,37,52.2956694321078
35,4,38,52.3074407147558
35,4,39,52.30847726814322
35,4,40,52.2956694321078
35,4,41,52.2956694321078
35,4,42,52.29571092234584
35,4,43,52.29482713119597
35,4,44,52.30842098654376
35,4,45,52.350992747887304
35,4,46,52.294227268181004
35,4,47,52.3064484254574
35,4,48,52.351985037185706
35,4,49,52.350992747887304
18,4,0,71.09125305442284
18,4,1,70.95624136376216
18,4,2,70.9361828707354
18,4,3,71.00940738919034
18,4,4,70.97869557668471
18,4,5,70.94686284207265
18,4,6,70.97869557668471
18,4,7,70.91749457834909
18,4,8,70.91285203317014
18,4,9,70.91157318722783
18,4,10,70.93684922639152
18,4,11,70.98091526564869
18,4,12,70.95444228061194
18,4,13,70.91157318722783
18,4,14,70.97920708172838
18,4,15,70.91157318722783
18,4,16,70.92563407933994
18,4,17,70.91088152530817
18,4,18,70.98022360372903
18,4,19,70.984337641904
18,4,20,71.00409950140717
18,4,21,71.00282065546486
18,4,22,70.91157318722783
18,4,23,71.00425544924335
18,4,24,70.97869557668471
18,4,25,70.97800391476505
18,4,26,70.91157318722783
18,4,27,71.40486772863707
18,4,28,70.91946508621106
18,4,29,71.40635251368674
18,4,30,70.91749457834909
18,4,31,70.98091526564869
18,4,32,70.94173992645449
18,4,33,70.97800391476505
18,4,34,70.97869557668471
18,4,35,70.9135436950898
18,4,36,70.97433294426997
18,4,37,70.98022360372903
18,4,38,70.9537506186923
18,4,39,70.97869557668471
18,4,40,70.91319844374148
18,4,41,70.91157318722783
18,4,42,70.98164830719195
18,4,43,70.91509528361668
18,4,44,70.9135436950898
18,4,45,70.98034981991329
18,4,46,70.91088152530817
18,4,47,70.95967200981354
18,4,48,70.91250678182182
18,4,49,71.40138982539769
39,3,0,57.48515314955358
39,3,1,57.433113641500725
39,3,2,57.48458784776845
39,3,3,57.44458420116481
39,3,4,57.433113641500725
39,3,5,57.491234093707845
39,3,6,57.5097109442687
39,3,7,57.5403894746868
39,3,8,57.51847311693506
39,3,9,57.49531621069895
39,3,10,57.43833146111437
39,3,11,57.651313939082776
39,3,12,57.55636092504297
39,3,13,57.47047808545279
39,3,14,57.4933924868566
39,3,15,57.53197729068202
39,3,16,57.60432036145156
39,3,17,57.50530287608935
39,3,18,57.554122194971804
39,3,19,57.4980509968725
39,3,20,57.46072086341598
39,3,21,57.56735263852382
39,3,22,57.46707772124136
39,3,23,57.484101079195156
39,3,24,57.47170435757625
39,3,25,57.433582460050445
39,3,26,57.49807002258716
39,3,27,57.561375561692095
39,3,28,57.453442730034176
39,3,29,57.463646198640916
39,3,30,57.49544854599912
39,3,31,57.42889081058946
39,3,32,57.523157198191335
39,3,33,57.50434275530946
39,3,34,57.46897776018863
39,3,35,57.490641565721035
39,3,36,57.430187319447484
39,3,37,57.48825940016934
39,3,38,57.60373671724853
39,3,39,57.43309840846068
39,3,40,57.44145522391111
39,3,41,57.44112332216982
39,3,42,57.48840975005048
39,3,43,57.458468686435104
39,3,44,57.459857917268444
39,3,45,57.60214089376626
39,3,46,57.52035933990141
39,3,47,57.592626145728765
39,3,48,57.465291452825426
39,3,49,57.5006853633423
4,10,0,48.41600615090463
4,10,1,48.674960943328486
4,10,2,48.40293487368708
4,10,3,48.41119054847462
4,10,4,48.45086402735179
4,10,5,48.590856392415944
4,10,6,48.79867557706187
4,10,7,48.43518356234423
4,10,8,48.44082227831601
4,10,9,48.40313132250936
4,10,10,48.42295260585743
4,10,11,48.45357119450801
4,10,12,48.76767686922389
4,10,13,48.438106352694
4,10,14,48.4135770889846
4,10,15,48.46473334063784
4,10,16,48.60534758073514
4,10,17,48.40841098074181
4,10,18,48.40661096561011
4,10,19,48.51461233149433
4,10,20,48.40731467926509
4,10,21,48.41805410458636
4,10,22,48.43972466196366
4,10,23,48.410276314269744
4,10,24,48.639745696578615
4,10,25,48.54661416205931
4,10,26,48.42921958632137
4,10,27,48.480313332567654
4,10,28,48.405126418136604
4,10,29,48.56713422272636
4,10,30,48.453086043659
4,10,31,48.499517974087496
4,10,32,48.51751183564154
4,10,33,48.40722717296273
4,10,34,48.43920092292873
4,10,35,48.51913566564287
4,10,36,48.43285759913155
4,10,37,48.405536011473906
4,10,38,48.49808390553771
4,10,39,48.46747963682128
4,10,40,48.45553829568981
4,10,41,48.44288815662604
4,10,42,48.409318496950135
4,10,43,48.4491528945356
4,10,44,48.40340639246928
4,10,45,48.4404560285342
4,10,46,48.53070583556084
4,10,47,48.407040727526386
4,10,48,48.611791931808526
4,10,49,48.45550041671441
3,1,0,74.06437056666434
3,1,1,74.06437056666434
3,1,2,74.20597334446487
3,1,3,74.12229710446954
3,1,4,74.06077571743499
3,1,5,74.06496745184994
3,1,6,74.06437056666434
3,1,7,74.20264587311732
3,1,8,74.07541789546723
3,1,9,74.05953473616644
3,1,10,74.05953473616644
3,1,11,74.06059151635452
3,1,12,74.0890920642377
3,1,13,74.06857117560806
3,1,14,74.06296940662027
3,1,15,74.1006229641708
3,1,16,74.09588336275404
3,1,17,74.05847069666967
3,1,18,74.09134913465448
3,1,19,74.11492858404833
3,1,20,74.12749349577254
3,1,21,74.1006229641708
3,1,22,74.06211223299081
3,1,23,74.10146263321232
3,1,24,74.1006229641708
3,1,25,74.4645722082402
3,1,26,74.07980008166662
3,1,27,74.15814190619226
3,1,28,74.09134913465448
3,1,29,74.09546574485512
3,1,30,74.05953473616644
3,1,31,74.1446366529813
3,1,32,74.07724397139175
3,1,33,74.1070593345392
3,1,34,74.05806961685991
3,1,35,74.10395043551834
3,1,36,74.11125525814147
3,1,37,74.06286220751399
3,1,38,74.05953473616644
3,1,39,74.10093637917234
3,1,40,74.05953473616644
3,1,41,74.09449298004272
3,1,42,74.05806961685991
3,1,43,74.1320477663637
3,1,44,74.1006229641708
3,1,45,74.05953473616644
3,1,46,74.08988401534796
3,1,47,74.108423823224
3,1,48,74.13187430428931
3,1,49,74.10181285893869
18,8,0,53.03512478506434
18,8,1,52.985789055250116
18,8,2,52.991121281978785
18,8,3,52.980783128103084
18,8,4,53.200072129398514
18,8,5,52.99349647344098
18,8,6,52.98502035648838
18,8,7,52.982031190663044
18,8,8,53.032255405082275
18,8,9,52.995468979565786
18,8,10,52.991711114978706
18,8,11,52.9805107376681
18,8,12,53.01271889925259
18,8,13,53.02871594509097
18,8,14,52.989543167995215
18,8,15,53.014317768409775
18,8,16,52.980783128103084
18,8,17,52.9805107376681
18,8,18,53.04073152203488
18,8,19,52.98175880022806
18,8,20,53.077124230724465
18,8,21,53.03542901039075
18,8,22,52.9847479660534
18,8,23,53.15156243228717
18,8,24,52.98634448297826
18,8,25,53.014225908752245
18,8,26,52.980783128103084
18,8,27,52.98099010146632
18,8,28,53.02344480584184
18,8,29,53.28188661072883
18,8,30,52.981262491901305
18,8,31,52.99955314373448
18,8,32,52.99470028080405
18,8,33,53.00087390340724
18,8,34,53.04442010983485
18,8,35,53.13561414048586
18,8,36,53.043955636399524
18,8,37,52.98502035648838
18,8,38,52.989815558430195
18,8,39,52.986072092543274
18,8,40,52.98454099269016
18,8,41,53.04497138722917
18,8,42,52.99903435272868
18,8,43,53.031983014647295
18,8,44,52.9805107376681
18,8,45,52.9847479660534
18,8,46,52.98175880022806
18,8,47,52.98099010146632
18,8,48,53.032255405082275
18,8,49,53.03672438870342
38,4,0,61.02168814034887
38,4,1,60.968091570359064
38,4,2,60.74905564345006
38,4,3,FALSE
38,4,4,61.03679521332252
38,4,5,FALSE
38,4,6,60.84081271804523
38,4,7,60.97252046565455
38,4,8,61.15339180780142
38,4,9,61.08468588881811
38,4,10,60.900602108377974
38,4,11,60.90001938133241
38,4,12,FALSE
38,4,13,FALSE
38,4,14,60.89204007060823
38,4,15,FALSE
38,4,16,FALSE
38,4,17,FALSE
38,4,18,61.15165556369708
38,4,19,60.94240510217003
38,4,20,60.74997549633976
38,4,21,60.81910900331945
38,4,22,60.9583799483347
38,4,23,61.30078119108939
38,4,24,61.0687061958434
38,4,25,60.98075743452316
38,4,26,60.768110694276245
38,4,27,60.85420767535968
38,4,28,61.25172960535291
38,4,29,FALSE
38,4,30,60.865668639458356
38,4,31,60.98933691023294
38,4,32,60.98657042350515
38,4,33,60.912665812889394
38,4,34,FALSE
38,4,35,60.87358030803461
38,4,36,60.805327457404864
38,4,37,60.82632658623122
38,4,38,60.729387841028
38,4,39,60.798860690506444
38,4,40,FALSE
38,4,41,60.73305852466579
38,4,42,60.927382201559354
38,4,43,60.82787181609561
38,4,44,FALSE
38,4,45,60.74751156178411
38,4,46,60.98309923317151
38,4,47,61.15234183002096
38,4,48,60.74817479895013
38,4,49,FALSE
28,2,0,57.42653666638219
28,2,1,57.427185456993826
28,2,2,58.067430417986465
28,2,3,57.546076477416385
28,2,4,57.5159043622969
28,2,5,57.62326577373286
28,2,6,57.66702880514959
28,2,7,57.46289070005889
28,2,8,58.3556675118021
28,2,9,57.68606122905226
28,2,10,57.51760595481235
28,2,11,57.737236237453864
28,2,12,57.435839027699046
28,2,13,57.48949042029711
28,2,14,57.46099409410645
28,2,15,57.44085583194428
28,2,16,57.60565208424778
28,2,17,57.511361941236586
28,2,18,57.58635995881776
28,2,19,57.59477972307297
28,2,20,57.51835691653589
28,2,21,57.59689900622931
28,2,22,57.61193363775505
28,2,23,57.51355704675089
28,2,24,57.41570249649921
28,2,25,57.47788049634857
28,2,26,57.482727340189825
28,2,27,57.401650737501335
28,2,28,57.49846564924125
28,2,29,57.6076597685161
28,2,30,57.42861061978083
28,2,31,57.64604942103123
28,2,32,57.443381155844456
28,2,33,57.55315216381073
28,2,34,57.46721778786936
28,2,35,57.622983776384665
28,2,36,57.43537190868789
28,2,37,57.66762098220861
28,2,38,57.48320791952385
28,2,39,57.60149044550511
28,2,40,57.667555421382424
28,2,41,57.518267207145655
28,2,42,57.57426875269384
28,2,43,57.432544211553875
28,2,44,57.42558225802595
28,2,45,57.42328297518812
28,2,46,57.79812027332463
28,2,47,57.66046650384591
28,2,48,57.53955376557602
28,2,49,57.58463953180602
48,3,0,50.90228050443815
48,3,1,50.86166451518704
48,3,2,50.995173075874916
48,3,3,50.88596276968418
48,3,4,50.914925930015094
48,3,5,50.91022976503147
48,3,6,51.21111708262369
48,3,7,50.843157512461836
48,3,8,51.34736342272583
48,3,9,50.9020312340816
48,3,10,50.85717766339754
48,3,11,50.874412270208
48,3,12,50.89773624510006
48,3,13,50.85822018388786
48,3,14,50.903734169996824
48,3,15,50.88034658719114
48,3,16,51.01614286522787
48,3,17,50.85568383931894
48,3,18,50.85417112787352
48,3,19,50.90124316896495
48,3,20,51.070139229016746
48,3,21,50.84252950818547
48,3,22,51.128276729528956
48,3,23,50.97407197029561
48,3,24,50.94489382283205
48,3,25,50.963592711950234
48,3,26,51.051982893092294
48,3,27,51.03845837427992
48,3,28,50.86009814428097
48,3,29,50.86628505659722
48,3,30,51.038459820452694
48,3,31,50.9023859413608
48,3,32,50.87419390246139
48,3,33,50.88489747321501
48,3,34,50.89960981435561
48,3,35,50.900746847695885
48,3,36,50.87463848730716
48,3,37,51.01675767067729
48,3,38,50.88269337155645
48,3,39,51.022524853662254
48,3,40,50.85224919335821
48,3,41,50.87832183056412
48,3,42,51.026380740260855
48,3,43,50.90737928156324
48,3,44,50.923802846344664
48,3,45,50.89703451839708
48,3,46,50.98177432283572
48,3,47,51.20509549958237
48,3,48,50.9893346475451
48,3,49,50.844217039591705
40,8,0,58.97888027734335
40,8,1,59.06328674298845
40,8,2,58.947739804862586
40,8,3,58.93639506137996
40,8,4,58.91113635140134
40,8,5,58.93051383066322
40,8,6,58.905631794487434
40,8,7,59.24076020113115
40,8,8,59.13402091908361
40,8,9,58.94327877020656
40,8,10,58.90934728063009
40,8,11,59.246268126553275
40,8,12,58.932002956549084
40,8,13,58.905697622755596
40,8,14,59.12353375889246
40,8,15,59.128595492299425
40,8,16,58.935869599857895
40,8,17,59.14069850765211
40,8,18,58.90722051849977
40,8,19,58.935063053367415
40,8,20,58.90958783835434
40,8,21,59.05963261593128
40,8,22,58.975866420578996
40,8,23,58.92569490564489
40,8,24,59.081902390302005
40,8,25,58.94176514609337
40,8,26,58.92099382097015
40,8,27,58.919965224278435
40,8,28,59.06066216420482
40,8,29,58.905631794487434
40,8,30,58.919670309528456
40,8,31,59.05987066695225
40,8,32,59.12067425633954
40,8,33,58.935863415618854
40,8,34,58.93482249564316
40,8,35,59.06834293037084
40,8,36,59.0434627389535
40,8,37,59.16308959646406
40,8,38,58.93706850222057
40,8,39,58.91268495953305
40,8,40,58.93502889215942
40,8,41,58.93720746988559
40,8,42,59.065275530403284
40,8,43,58.92190294049439
40,8,44,58.942780029484865
40,8,45,59.154492301745535
40,8,46,58.91318972741631
40,8,47,59.084216439041754
40,8,48,58.94296036818614
40,8,49,58.978995231449076
8,2,0,51.409786145968944
8,2,1,51.33434581633131
8,2,2,51.29992031065488
8,2,3,51.344030833697694
8,2,4,51.50420757262596
8,2,5,51.34981103856777
8,2,6,51.92451179509993
8,2,7,51.61653043441595
8,2,8,51.40247621046071
8,2,9,51.6820845938859
8,2,10,51.45965757980686
8,2,11,51.42026032907995
8,2,12,51.377828382919795
8,2,13,51.661435856837585
8,2,14,51.48079905091779
8,2,15,51.363919556147096
8,2,16,51.404727456587516
8,2,17,51.46042541668435
8,2,18,51.321124322314965
8,2,19,51.446885401908716
8,2,20,51.33190093516903
8,2,21,51.342881174063976
8,2,22,51.343519865088616
8,2,23,51.322270135841116
8,2,24,51.59089407286192
8,2,25,51.477651157497675
8,2,26,51.40909878315367
8,2,27,51.34876204962407
8,2,28,51.34379647437298
8,2,29,51.3871921616585
8,2,30,51.63551793235605
8,2,31,51.326621202674886
8,2,32,51.38993412339691
8,2,33,51.65421508556763
8,2,34,51.33030874356728
8,2,35,51.6474765823004
8,2,36,51.44503508996015
8,2,37,51.49058917612129
8,2,38,51.36415812579895
8,2,39,51.30794733180393
8,2,40,51.502484177179696
8,2,41,51.79328188972142
8,2,42,51.45507580505455
8,2,43,51.37308613342794
8,2,44,51.362282222839966
8,2,45,51.3871910679132
8,2,46,51.30099510911822
8,2,47,51.410049509133486
8,2,48,51.2937667260648
8,2,49,51.65734356281033
16,10,0,50.99369342918939
16,10,1,51.03846641053981
16,10,2,51.04441734233057
16,10,3,51.32883346021881
16,10,4,51.0569773466173
16,10,5,51.28285976327953
16,10,6,51.55643974303077
16,10,7,51.03200631262087
16,10,8,51.22489204579144
16,10,9,51.07446402435678
16,10,10,51.006735789755055
16,10,11,51.04338610248733
16,10,12,50.91896469279652
16,10,13,51.10739031634039
16,10,14,51.01848721366544
16,10,15,50.95301703326286
16,10,16,51.02828916746948
16,10,17,51.101894978531135
16,10,18,50.99311257189887
16,10,19,50.93683398960223
16,10,20,51.156640432049876
16,10,21,50.98338903771269
16,10,22,51.07262974489095
16,10,23,51.019040893960245
16,10,24,50.95488538223743
16,10,25,51.04053182919578
16,10,26,50.98647943404762
16,10,27,50.980059724237215
16,10,28,51.20645209773531
16,10,29,51.19795962979797
16,10,30,50.99938795059551
16,10,31,51.04674459473053
16,10,32,51.08807658656332
16,10,33,50.949938166815144
16,10,34,51.14213839738166
16,10,35,51.144027198339806
16,10,36,51.31865127330613
16,10,37,50.93714173098802
16,10,38,51.012886972716764
16,10,39,50.99077288707935
16,10,40,51.09218406845534
16,10,41,51.097923339152565
16,10,42,51.02263475747004
16,10,43,50.98349114995554
16,10,44,51.11591136351198
16,10,45,51.17408811591302
16,10,46,50.951970956981086
16,10,47,51.29286702552661
16,10,48,51.00459746786663
16,10,49,51.05111803338751
33,7,0,59.85578297174389
33,7,1,59.84674068330993
33,7,2,59.94652096192127
33,7,3,59.849423959366206
33,7,4,59.84674068330993
33,7,5,59.894771442403936
33,7,6,59.85578297174389
33,7,7,59.91838720810027
33,7,8,59.84696801741647
33,7,9,59.84674068330993
33,7,10,59.849423959366206
33,7,11,59.849423959366206
33,7,12,59.846928110359116
33,7,13,59.903347838084606
33,7,14,59.849423959366206
33,7,15,59.85260237729961
33,7,16,59.84674068330993
33,7,17,59.91838720810027
33,7,18,59.85260237729961
33,7,19,59.86658630676659
33,7,20,59.8589613896773
33,7,21,59.85260237729961
33,7,22,59.849423959366206
33,7,23,60.13766294401753
33,7,24,59.855115029874405
33,7,25,59.90148266254325
33,7,26,60.13130393163985
33,7,27,59.85578297174389
33,7,28,59.92396379901205
33,7,29,59.84991910124333
33,7,30,59.84696801741647
33,7,31,59.85578297174389
33,7,32,59.85578297174389
33,7,33,59.84696801741647
33,7,34,59.849423959366206
33,7,35,59.84696801741647
33,7,36,59.846928110359116
33,7,37,59.85578297174389
33,7,38,59.85578297174389
33,7,39,59.85578297174389
33,7,40,59.849423959366206
33,7,41,59.876157334042034
33,7,42,59.849423959366206
33,7,43,59.915285924730256
33,7,44,59.84696801741647
33,7,45,59.85578297174389
33,7,46,59.84696801741647
33,7,47,59.849423959366206
33,7,48,59.84991910124333
33,7,49,59.915285924730256
23,1,0,FALSE
23,1,1,63.80877919553101
23,1,2,63.5966829920407
23,1,3,63.68674015228223
23,1,4,63.67907669446664
23,1,5,63.61678736761039
23,1,6,63.592495153427556
23,1,7,63.63340290210416
23,1,8,63.78030348609313
23,1,9,64.59027336986748
23,1,10,63.59143906755989
23,1,11,63.61310882173999
23,1,12,63.58629960930115
23,1,13,63.65700185129688
23,1,14,63.564884987991896
23,1,15,63.62840191100581
23,1,16,63.910639548052025
23,1,17,63.639984408875115
23,1,18,63.80168689975075
23,1,19,64.04326497281755
23,1,20,63.96997246074019
23,1,21,64.37403332565724
23,1,22,63.66860928365155
23,1,23,63.5679643140773
23,1,24,63.577100682388206
23,1,25,63.73977140067753
23,1,26,63.60611088513824
23,1,27,63.5788809840606
23,1,28,63.62303767391692
23,1,29,63.8066413692336
23,1,30,63.67030261242128
23,1,31,63.642000747373494
23,1,32,63.752885319688694
23,1,33,63.597184292305826
23,1,34,63.61644266180671
23,1,35,63.57749068339214
23,1,36,63.69654095642928
23,1,37,63.723087759603
23,1,38,63.634286893183024
23,1,39,64.49527120765832
23,1,40,63.642218113621546
23,1,41,63.82990682559527
23,1,42,63.72546049742714
23,1,43,63.610600869490945
23,1,44,63.58167812575121
23,1,45,63.6214910017513
23,1,46,63.651491155073074
23,1,47,63.61239408700928
23,1,48,63.59183200948266
23,1,49,63.65969719934909
36,1,0,66.70874403968396
36,1,1,66.76262925494431
36,1,2,66.70976000204894
36,1,3,66.70990454736733
36,1,4,66.6699440703461
36,1,5,66.74634220894882
36,1,6,66.69838009138655
36,1,7,66.67319016415371
36,1,8,66.68137355375296
36,1,9,66.69069196407631
36,1,10,66.68076297319202
36,1,11,66.75518612588316
36,1,12,66.69852477119828
36,1,13,66.6738014545197
36,1,14,66.71050549019066
36,1,15,66.70408373568641
36,1,16,66.74954200942939
36,1,17,66.67518821398626
36,1,18,66.66839130289308
36,1,19,66.73808074668536
36,1,20,66.66885791344734
36,1,21,66.74160184750951
36,1,22,66.70006358051522
36,1,23,66.84930512112847
36,1,24,66.70859935987224
36,1,25,66.69735030537883
36,1,26,66.72571020193698
36,1,27,66.68065832844913
36,1,28,66.72943516803313
36,1,29,66.71050549019066
36,1,30,66.68159619494273
36,1,31,66.75654564721496
36,1,32,66.70934498250729
36,1,33,66.68211917638803
36,1,34,66.73772879177778
36,1,35,66.6685306275147
36,1,36,66.71011204143788
36,1,37,66.7413959918185
36,1,38,66.70633543741435
36,1,39,66.70429189628373
36,1,40,66.66836104005522
36,1,41,66.7050850829656
36,1,42,66.67966678331905
36,1,43,66.76211297291535
36,1,44,66.68953145639296
36,1,45,66.81975043984275
36,1,46,66.77210083733428
36,1,47,66.78832876280211
36,1,48,66.74565784841835
36,1,49,66.70975986755559
1,3,0,48.136341532627064
1,3,1,48.05704112288761
1,3,2,48.13104303623785
1,3,3,48.20673068061192
1,3,4,48.061251266623195
1,3,5,48.06058847151113
1,3,6,48.248278150723266
1,3,7,48.060654090586745
1,3,8,48.117474008650895
1,3,9,48.23225763982715
1,3,10,48.05952760001437
1,3,11,48.272452721532915
1,3,12,48.25289142800627
1,3,13,48.08831689468145
1,3,14,48.17237798054322
1,3,15,48.06019660699122
1,3,16,48.06058847151113
1,3,17,48.218084996961906
1,3,18,48.11669180533155
1,3,19,48.11499260420275
1,3,20,48.13257255717866
1,3,21,48.14469163523147
1,3,22,48.13479418948508
1,3,23,48.12065190842793
1,3,24,48.19207646624008
1,3,25,48.05656133178623
1,3,26,48.0749136332296
1,3,27,48.135239818824324
1,3,28,48.05491948784541
1,3,29,48.14923707153683
1,3,30,48.07510445257553
1,3,31,48.06019660699122
1,3,32,48.05701881538175
1,3,33,48.2998624383706
1,3,34,48.210278978222924
1,3,35,48.1334085237257
1,3,36,48.303888046427545
1,3,37,48.20678057717988
1,3,38,48.060654090586745
1,3,39,48.166285815322134
1,3,40,48.06046327124083
1,3,41,48.27932946579575
1,3,42,48.26192687115875
1,3,43,48.11857750417261
1,3,44,48.20781701968953
1,3,45,48.13288150226666
1,3,46,48.0597184193603
1,3,47,48.46390007092047
1,3,48,48.06000578764529
1,3,49,48.147059508031035
19,10,0,47.64531533423103
19,10,1,47.65210972826904
19,10,2,47.64903023840433
19,10,3,47.70754739102015
19,10,4,47.64350663919658
19,10,5,47.646833647528155
19,10,6,47.64496226126671
19,10,7,47.70307706600167
19,10,8,47.674101620865486
19,10,9,47.661655863155936
19,10,10,47.72957151733945
19,10,11,47.63921460106625
19,10,12,47.661655863155936
19,10,13,47.681983008667366
19,10,14,47.63904948171406
19,10,15,47.659226040685716
19,10,16,47.64641440044203
19,10,17,48.3458552619752
19,10,18,47.70324218535386
19,10,19,47.71385126065385
19,10,20,47.677036598172265
19,10,21,47.64618567119962
19,10,22,47.70394956647488
19,10,23,47.70276680785766
19,10,24,47.65162650259736
19,10,25,47.639345931392675
19,10,26,47.64815773793111
19,10,27,47.6471286232105
19,10,28,47.68111050819415
19,10,29,47.64382474551607
19,10,30,47.64891910109259
19,10,31,47.645231357403816
19,10,32,47.70721460184572
19,10,33,47.652988947880615
19,10,34,47.639345931392675
19,10,35,47.657869421583975
19,10,36,47.64062314072397
19,10,37,48.1146610601503
19,10,38,47.685371993576204
19,10,39,47.70721460184572
19,10,40,47.641755335682305
19,10,41,47.65481914422738
19,10,42,47.65173452718456
19,10,43,47.64952452484735
19,10,44,47.65521211409407
19,10,45,47.671129609457054
19,10,46,47.67381204810365
19,10,47,47.63921460106625
19,10,48,47.655773096551485
19,10,49,47.648454187609715
20,8,0,51.52596326480792
20,8,1,51.527553185976984
20,8,2,51.527553185976984
20,8,3,51.528282245144254
20,8,4,51.52097966904303
20,8,5,51.527553185976984
20,8,6,51.630968525535714
20,8,7,51.74571605062123
20,8,8,51.528282245144254
20,8,9,51.523301510895905
20,8,10,51.528282245144254
20,8,11,51.527553185976984
20,8,12,51.53856101720716
20,8,13,51.528282245144254
20,8,14,51.641276621475924
20,8,15,51.528282245144254
20,8,16,51.523301510895905
20,8,17,51.52449609559523
20,8,18,51.52596040329138
20,8,19,51.76486213917469
20,8,20,51.528285106660796
20,8,21,51.528282245144254
20,8,22,51.524030570063175
20,8,23,51.52097966904303
20,8,24,51.523301510895905
20,8,25,51.543912766432456
20,8,26,51.52376703642796
20,8,27,51.527556047493526
20,8,28,51.52097966904303
20,8,29,51.52449609559523
20,8,30,51.528285106660796
20,8,31,51.53381779553449
20,8,32,51.523301510895905
20,8,33,51.527556047493526
20,8,34,51.528285106660796
20,8,35,51.523301510895905
20,8,36,51.53381779553449
20,8,37,51.527553185976984
20,8,38,51.523301510895905
20,8,39,51.53381779553449
20,8,40,51.527553185976984
20,8,41,51.53381779553449
20,8,42,51.86947625084091
20,8,43,51.57735153939666
20,8,44,51.56442733595747
20,8,45,51.523301510895905
20,8,46,51.528282245144254
20,8,47,51.523301510895905
20,8,48,51.523301510895905
20,8,49,51.528282245144254
11,9,0,66.94584457618336
11,9,1,66.95467683336858
11,9,2,67.02980673962574
11,9,3,66.94770964363373
11,9,4,67.04792691915412
11,9,5,67.09553978644053
11,9,6,67.14255556879125
11,9,7,66.94297169723642
11,9,8,66.91898239146047
11,9,9,66.99815529015666
11,9,10,66.96529859001934
11,9,11,66.97892376997369
11,9,12,67.01167523554673
11,9,13,66.95262851798
11,9,14,67.28523538918198
